2025-10-13 17:58:29 | INFO     | __main__ | 🎮 Starting Sokoban game application...
2025-10-13 18:56:38 | INFO     | log.logger | 🚀 Calling __init__(Position(8, 5))
2025-10-13 18:56:38 | INFO     | Entities.character | 👤 Creating player at Position(8, 5)
2025-10-13 18:56:38 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:56:38 | INFO     | log.logger | 🚀 Calling __init__(Position(9, 6))
2025-10-13 18:56:38 | INFO     | Entities.box | 📦 Creating box at Position(9, 6)
2025-10-13 18:56:38 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:56:38 | INFO     | log.logger | 🚀 Calling __init__(Position(9, 11))
2025-10-13 18:56:38 | INFO     | Entities.box | 📦 Creating box at Position(9, 11)
2025-10-13 18:56:38 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:56:38 | INFO     | log.logger | ℹ️  Game map initialized: 14x14, entities: 196
2025-10-13 18:56:38 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:56:38 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:54 | INFO     | __main__ | 🎮 Starting Sokoban game application...
2025-10-13 18:57:54 | INFO     | __main__ | 🎲 Generating new level with procedural generator...
2025-10-13 18:57:54 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:54 | INFO     | log.logger | 🚀 Calling __init__(3)
2025-10-13 18:57:54 | INFO     | levels.level | 🎲 Creating procedural level generator with 3 crates
2025-10-13 18:57:54 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:54 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:54 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 2.27ms
2025-10-13 18:57:54 | INFO     | __main__ | Initializing GameMapWidget with level size 14x14
2025-10-13 18:57:54 | INFO     | log.logger | 🚀 Calling __init__(['##############', '##   .#      #', '##    #      #', '##   ##      #', '##           #', '## @         #', '##    #   #  #', '##       #   #', '## $   .     #', '####.     ####', '#######$ #####', '#######$     #', '#######   #  #', '##############'])
2025-10-13 18:57:54 | INFO     | game_manager | 🗺️  Initializing game map with 14 rows
2025-10-13 18:57:54 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 5))
2025-10-13 18:57:54 | INFO     | Entities.character | 👤 Creating player at Position(3, 5)
2025-10-13 18:57:54 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:54 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 8))
2025-10-13 18:57:54 | INFO     | Entities.box | 📦 Creating box at Position(3, 8)
2025-10-13 18:57:54 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:54 | INFO     | log.logger | 🚀 Calling __init__(Position(7, 10))
2025-10-13 18:57:54 | INFO     | Entities.box | 📦 Creating box at Position(7, 10)
2025-10-13 18:57:54 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:54 | INFO     | log.logger | 🚀 Calling __init__(Position(7, 11))
2025-10-13 18:57:54 | INFO     | Entities.box | 📦 Creating box at Position(7, 11)
2025-10-13 18:57:54 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:54 | INFO     | log.logger | ℹ️  Game map initialized: 14x14, entities: 196
2025-10-13 18:57:54 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:54 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:55 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:57:55 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:55 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:57:55 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:57:55 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:55 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:55 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 1.65ms
2025-10-13 18:57:55 | INFO     | __main__ | Initializing GameMapWidget with level size 11x11
2025-10-13 18:57:55 | INFO     | log.logger | 🚀 Calling __init__(['###########', '#  ..@    #', '#         #', '#.  $ $#  #', '####   $  #', '##        #', '##     ####', '#  $  #####', '# .   #####', '#  ########', '###########'])
2025-10-13 18:57:55 | INFO     | game_manager | 🗺️  Initializing game map with 11 rows
2025-10-13 18:57:55 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 1))
2025-10-13 18:57:55 | INFO     | Entities.character | 👤 Creating player at Position(5, 1)
2025-10-13 18:57:55 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:55 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 3))
2025-10-13 18:57:55 | INFO     | Entities.box | 📦 Creating box at Position(4, 3)
2025-10-13 18:57:55 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:55 | INFO     | log.logger | 🚀 Calling __init__(Position(6, 3))
2025-10-13 18:57:55 | INFO     | Entities.box | 📦 Creating box at Position(6, 3)
2025-10-13 18:57:55 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:55 | INFO     | log.logger | 🚀 Calling __init__(Position(7, 4))
2025-10-13 18:57:55 | INFO     | Entities.box | 📦 Creating box at Position(7, 4)
2025-10-13 18:57:55 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:55 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 7))
2025-10-13 18:57:55 | INFO     | Entities.box | 📦 Creating box at Position(3, 7)
2025-10-13 18:57:55 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:55 | INFO     | log.logger | ℹ️  Game map initialized: 11x11, entities: 121
2025-10-13 18:57:55 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:55 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:56 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:57:56 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:56 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:57:56 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:57:56 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:56 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:56 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 2.34ms
2025-10-13 18:57:56 | INFO     | __main__ | Initializing GameMapWidget with level size 11x11
2025-10-13 18:57:56 | INFO     | log.logger | 🚀 Calling __init__(['###########', '##     ####', '#.  @    ##', '#        ##', '#####     #', '#  ##    .#', '#   .  $  #', '#      .###', '#  #$$# $ #', '####  #   #', '###########'])
2025-10-13 18:57:56 | INFO     | game_manager | 🗺️  Initializing game map with 11 rows
2025-10-13 18:57:56 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 2))
2025-10-13 18:57:56 | INFO     | Entities.character | 👤 Creating player at Position(4, 2)
2025-10-13 18:57:56 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:56 | INFO     | log.logger | 🚀 Calling __init__(Position(7, 6))
2025-10-13 18:57:56 | INFO     | Entities.box | 📦 Creating box at Position(7, 6)
2025-10-13 18:57:56 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:56 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 8))
2025-10-13 18:57:56 | INFO     | Entities.box | 📦 Creating box at Position(4, 8)
2025-10-13 18:57:56 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:56 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 8))
2025-10-13 18:57:56 | INFO     | Entities.box | 📦 Creating box at Position(5, 8)
2025-10-13 18:57:56 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:56 | INFO     | log.logger | 🚀 Calling __init__(Position(8, 8))
2025-10-13 18:57:56 | INFO     | Entities.box | 📦 Creating box at Position(8, 8)
2025-10-13 18:57:56 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:56 | INFO     | log.logger | ℹ️  Game map initialized: 11x11, entities: 121
2025-10-13 18:57:56 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:56 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:57 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:57:57 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:57 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:57:57 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:57:57 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:57 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:57 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 1.85ms
2025-10-13 18:57:57 | INFO     | __main__ | Initializing GameMapWidget with level size 8x8
2025-10-13 18:57:57 | INFO     | log.logger | 🚀 Calling __init__(['########', '##### @#', '# . . .#', '#.  $  #', '## #$  #', '##$  $ #', '##  ####', '########'])
2025-10-13 18:57:57 | INFO     | game_manager | 🗺️  Initializing game map with 8 rows
2025-10-13 18:57:57 | INFO     | log.logger | 🚀 Calling __init__(Position(6, 1))
2025-10-13 18:57:57 | INFO     | Entities.character | 👤 Creating player at Position(6, 1)
2025-10-13 18:57:57 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:57 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 3))
2025-10-13 18:57:57 | INFO     | Entities.box | 📦 Creating box at Position(4, 3)
2025-10-13 18:57:57 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:57 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 4))
2025-10-13 18:57:57 | INFO     | Entities.box | 📦 Creating box at Position(4, 4)
2025-10-13 18:57:57 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:57 | INFO     | log.logger | 🚀 Calling __init__(Position(2, 5))
2025-10-13 18:57:57 | INFO     | Entities.box | 📦 Creating box at Position(2, 5)
2025-10-13 18:57:57 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:57 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 5))
2025-10-13 18:57:57 | INFO     | Entities.box | 📦 Creating box at Position(5, 5)
2025-10-13 18:57:57 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:57 | INFO     | log.logger | ℹ️  Game map initialized: 8x8, entities: 64
2025-10-13 18:57:57 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:57 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:58 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:57:58 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:57:58 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:58 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 1.91ms
2025-10-13 18:57:58 | INFO     | __main__ | Initializing GameMapWidget with level size 8x8
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(['########', '##   . #', '## $ $ #', '## #.  #', '# $#.  #', '#   .$ #', '#  #@  #', '########'])
2025-10-13 18:57:58 | INFO     | game_manager | 🗺️  Initializing game map with 8 rows
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 2))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(3, 2)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 2))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(5, 2)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(2, 4))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(2, 4)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 5))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(5, 5)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 6))
2025-10-13 18:57:58 | INFO     | Entities.character | 👤 Creating player at Position(4, 6)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | ℹ️  Game map initialized: 8x8, entities: 64
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:58 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:57:58 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:57:58 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:58 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 1.70ms
2025-10-13 18:57:58 | INFO     | __main__ | Initializing GameMapWidget with level size 8x8
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(['########', '####  ##', '#.. $ ##', '#. $# ##', '#   $$##', '#@ .  ##', '########', '########'])
2025-10-13 18:57:58 | INFO     | game_manager | 🗺️  Initializing game map with 8 rows
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 2))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(4, 2)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 3))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(3, 3)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 4))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(4, 4)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 4))
2025-10-13 18:57:58 | INFO     | Entities.box | 📦 Creating box at Position(5, 4)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | 🚀 Calling __init__(Position(1, 5))
2025-10-13 18:57:58 | INFO     | Entities.character | 👤 Creating player at Position(1, 5)
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | log.logger | ℹ️  Game map initialized: 8x8, entities: 64
2025-10-13 18:57:58 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:58 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:59 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:57:59 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:57:59 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:59 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 2.48ms
2025-10-13 18:57:59 | INFO     | __main__ | Initializing GameMapWidget with level size 11x11
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(['###########', '#     #   #', '#       @ #', '# .#  #   #', '# ## $   ##', '#. .  . $ #', '#   ##    #', '## # $   ##', '#    $    #', '#  ###    #', '###########'])
2025-10-13 18:57:59 | INFO     | game_manager | 🗺️  Initializing game map with 11 rows
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(8, 2))
2025-10-13 18:57:59 | INFO     | Entities.character | 👤 Creating player at Position(8, 2)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 4))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(5, 4)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(8, 5))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(8, 5)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 7))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(5, 7)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 8))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(5, 8)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | ℹ️  Game map initialized: 11x11, entities: 121
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:57:59 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:57:59 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:57:59 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:57:59 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 2.91ms
2025-10-13 18:57:59 | INFO     | __main__ | Initializing GameMapWidget with level size 14x14
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(['##############', '#     ##    ##', '# .          #', '####   # #   #', '#.          ##', '#           ##', '#   $  $    ##', '#   #  #     #', '#@$ #  #  .  #', '#   # $     ##', '#  ##  ###  ##', '#  ##  # .  ##', '#  ##  #  ####', '##############'])
2025-10-13 18:57:59 | INFO     | game_manager | 🗺️  Initializing game map with 14 rows
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 6))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(4, 6)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(7, 6))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(7, 6)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(1, 8))
2025-10-13 18:57:59 | INFO     | Entities.character | 👤 Creating player at Position(1, 8)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(2, 8))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(2, 8)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | 🚀 Calling __init__(Position(6, 9))
2025-10-13 18:57:59 | INFO     | Entities.box | 📦 Creating box at Position(6, 9)
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | log.logger | ℹ️  Game map initialized: 14x14, entities: 196
2025-10-13 18:57:59 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:57:59 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:58:00 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:58:00 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:58:00 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:58:00 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 2.56ms
2025-10-13 18:58:00 | INFO     | __main__ | Initializing GameMapWidget with level size 11x11
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(['###########', '#   #  . ##', '#  $ @   ##', '#        ##', '##      ###', '##  $..   #', '####      #', '####   $ ##', '# $  .#  ##', '#     #  ##', '###########'])
2025-10-13 18:58:00 | INFO     | game_manager | 🗺️  Initializing game map with 11 rows
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 2))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(3, 2)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 2))
2025-10-13 18:58:00 | INFO     | Entities.character | 👤 Creating player at Position(5, 2)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 5))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(4, 5)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(7, 7))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(7, 7)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(2, 8))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(2, 8)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | ℹ️  Game map initialized: 11x11, entities: 121
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:58:00 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:58:00 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:58:00 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:58:00 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 1.67ms
2025-10-13 18:58:00 | INFO     | __main__ | Initializing GameMapWidget with level size 11x11
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(['###########', '####  #  ##', '# .   .  ##', '#    .$  ##', '#   #  $ ##', '# $      ##', '####.  ####', '## @  #####', '##   $#####', '####  #####', '###########'])
2025-10-13 18:58:00 | INFO     | game_manager | 🗺️  Initializing game map with 11 rows
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(6, 3))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(6, 3)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(7, 4))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(7, 4)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(2, 5))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(2, 5)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 7))
2025-10-13 18:58:00 | INFO     | Entities.character | 👤 Creating player at Position(3, 7)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 8))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(5, 8)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | ℹ️  Game map initialized: 11x11, entities: 121
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | __main__ | GameMapWidget initialization complete
2025-10-13 18:58:00 | INFO     | __main__ | 🎲 Generating new level...
2025-10-13 18:58:00 | INFO     | levels.level | 🎲 Generation attempt 1/5
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(4)
2025-10-13 18:58:00 | INFO     | levels.level | 🎲 Creating procedural level generator with 4 crates
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | levels.level | 🏗️ Generating level with template placement...
2025-10-13 18:58:00 | INFO     | log.logger | ⏱️  generate_sokoban_level executed in 1.79ms
2025-10-13 18:58:00 | INFO     | __main__ | Initializing GameMapWidget with level size 8x8
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(['########', '#  #   #', '#. $   #', '# .$@$##', '#  #.$##', '#  #  ##', '#. #####', '########'])
2025-10-13 18:58:00 | INFO     | game_manager | 🗺️  Initializing game map with 8 rows
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 2))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(3, 2)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(3, 3))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(3, 3)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(4, 3))
2025-10-13 18:58:00 | INFO     | Entities.character | 👤 Creating player at Position(4, 3)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 3))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(5, 3)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | 🚀 Calling __init__(Position(5, 4))
2025-10-13 18:58:00 | INFO     | Entities.box | 📦 Creating box at Position(5, 4)
2025-10-13 18:58:00 | INFO     | log.logger | ✅ __init__ completed successfully
2025-10-13 18:58:00 | INFO     | log.logger | ℹ️  Game map initialized: 8x8, entities: 64
